SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default.payment.next.month,BILL_LIMIT_RATIO,PAYMENT_RATIO,TOTAL_PAID_6MONTHS,LOG_LIMIT_BAL
1,0,1,53,0,0,0,0,0,0,0,1.84438,0.02060312950693458,15562.0,11.512925464970229
1,2,1,49,0,0,0,0,0,0,0,0.9902333333333333,0.06732419968357627,17000.0,10.308952660644293
1,3,1,51,0,0,0,-2,-1,-1,1,0.0252625,0.24740227610094012,9306.0,11.982929094215963
1,3,1,57,0,0,0,2,2,0,0,0.7525,0.16956810631229235,5793.0,9.210340371976184
1,2,1,57,-1,-1,-1,-1,0,-1,1,0.004658823529411765,0.0,4980.0,12.043553716032399
1,1,1,48,0,0,0,0,0,0,0,0.96192,0.047821024617431804,6354.0,10.819778284410283
1,3,1,53,-1,2,2,-2,-1,-1,0,0.010016,0.00019968051118210862,4332.0,13.122363377404328
1,3,1,55,2,0,0,0,0,0,1,1.22772,0.060763040432671944,160800.0,13.122363377404328
1,2,1,59,3,2,3,3,2,2,1,0.30075,0.3325020781379884,4000.0,9.903487552536127
1,2,1,52,0,0,0,0,0,0,0,0.81805,0.07854043151396614,4244.0,9.903487552536127
1,0,1,54,0,0,0,0,0,0,1,0.768175,0.04141308946529111,9211.0,11.289781913656018
1,1,1,58,2,2,0,0,-1,-1,0,0.13001,0.0,9336.0,13.122363377404328
1,3,2,62,0,0,0,0,0,0,0,0.81515,0.07888118751150094,5997.0,9.903487552536127
1,2,2,56,0,0,0,0,0,0,0,0.5528736842105263,0.026436037545456276,15646.0,12.154779351142624
1,2,2,59,0,0,0,0,0,0,0,0.53905625,0.057971686628250765,21728.0,11.982929094215963
1,1,2,51,0,0,0,0,0,0,1,1.1873588235294117,0.034049868467334814,33645.0,12.043553716032399
1,2,1,54,0,0,0,0,0,0,1,1.0056125,0.03454362391080063,17414.0,11.289781913656018
1,2,1,57,0,0,0,0,0,0,0,1.0129388888888888,0.049361319373220934,41000.0,12.100712129872347
1,3,2,51,2,2,0,0,0,0,1,1.02528,0.0013264669163545568,5123.0,10.819778284410283
1,2,2,62,3,3,3,3,2,0,0,1.6028857142857142,0.0,4661.0,11.156250521031495
1,2,1,55,0,0,2,0,0,2,1,0.51505,0.26696437239103,10617.0,9.903487552536127
1,2,1,48,-1,-1,-1,-1,0,0,0,0.0028272727272727273,13.613076098606646,204278.0,12.706847933442663
1,3,1,57,-2,-2,-2,-2,-2,-2,0,0.01067878787878788,0.0851305334846765,2150.0,12.706847933442663
1,1,1,51,-2,-2,-2,-2,-2,-2,0,0.00573125,0.3031624863685932,21799.0,12.676076274775909
1,3,1,59,-1,-1,-1,-1,-1,-1,0,0.020421428571428573,1.205666316894019,10845.0,11.84939770159144
1,2,1,55,0,0,0,0,0,0,0,0.78965,0.08231494966124232,6569.0,9.903487552536127
1,3,1,53,-1,-1,-1,2,0,0,0,0.01017142857142857,1.0,4422.0,11.156250521031495
1,2,2,67,0,0,0,0,0,0,0,2.2617791666666665,0.0372586477828111,162081.0,12.388394202324129
1,2,1,52,0,0,0,0,0,0,0,0.3859130434782609,0.04506534474988734,43154.0,13.038981768465277
1,1,2,56,0,0,0,0,0,0,1,1.1136,0.03816451149425287,22884.0,11.289781913656018
1,2,2,56,0,0,2,2,2,0,0,0.76985,0.1948431512632331,7500.0,9.903487552536127
1,3,1,54,0,0,0,2,0,0,1,0.008745,1.7152658662092624,13790.0,12.206072645530174
1,2,1,51,2,-1,-1,-1,-1,-1,1,0.00103,12.242718446601941,10286.0,12.206072645530174
1,3,1,53,-1,-1,-2,-2,-2,-2,0,0.00885,0.0013451708366962604,5.0,12.948009990259552
1,2,2,54,0,0,0,0,-2,-2,0,0.23218461538461538,0.08014179697853167,3619.0,11.77528972943772
1,2,3,53,2,-2,-1,2,0,0,1,0.0,0.0,4070.0,10.308952660644293
1,2,1,51,0,0,0,0,0,0,1,0.4913727272727273,0.036484061349466246,59541.0,11.608235644774552
1,2,1,51,-1,-1,-1,-1,0,0,0,0.03914722222222222,0.7503725253672036,65874.0,12.793859310432293
1,2,1,56,2,2,2,0,0,0,0,0.96282,0.07766768451008496,7328.0,10.819778284410283
1,3,1,54,0,0,0,0,0,0,0,0.9218142857142857,0.03903792211012445,25991.0,11.156250521031495
1,3,1,59,0,0,0,0,0,0,0,0.05806904761904762,0.07105662388781828,17115.0,12.948009990259552
1,3,1,57,0,0,0,0,0,0,0,0.99086,0.03027672930585552,6531.0,10.819778284410283
1,2,1,55,2,2,-2,-2,-2,-2,1,0.005555555555555556,0.0,0.0,13.017002861746503
1,2,1,56,0,0,0,-1,0,0,0,0.76222,0.07782529978221511,6068.0,10.819778284410283
1,3,1,53,3,3,3,2,3,2,1,0.77535,0.0,3430.0,9.903487552536127
1,1,1,51,3,2,2,2,2,2,1,0.009948,0.0,0.0,12.429216196844383
1,2,3,53,0,0,0,0,0,0,0,0.9428,0.06989817564700891,5866.0,9.903487552536127
1,3,1,57,0,0,0,0,0,0,0,0.9364,0.04259664673216574,40590.0,12.388394202324129
1,3,1,52,0,0,0,0,0,-1,1,0.95188,0.0462243139891583,9045.0,10.819778284410283
1,3,1,65,0,-1,0,0,0,0,1,1.0628277777777777,0.9152731967654423,200697.0,12.100712129872347
1,1,1,71,0,0,0,0,0,0,0,0.695628,0.03739929962566199,35104.0,12.429216196844383
1,3,2,52,0,0,0,2,2,0,0,0.8562,0.09732928443510083,9990.0,10.308952660644293
1,3,1,55,0,0,0,0,0,2,1,0.80494,0.04472383034760355,18272.0,10.819778284410283
1,2,1,62,2,2,2,0,0,0,0,0.87695,0.09190945892012087,5057.0,9.903487552536127
1,3,1,52,0,0,0,0,0,0,1,0.7214653846153846,0.03891119036576199,28520.0,12.468436909997665
1,3,1,54,-1,-1,-1,-2,-1,-1,0,0.0014846153846153846,13.05699481865285,3383.0,11.77528972943772
1,2,1,51,2,-2,-1,2,0,0,1,-3.265306122448979e-05,-0.0,38609.0,13.102160670086809
1,3,1,52,2,2,2,2,2,-2,1,0.9526866666666667,0.09315409753469137,122311.0,11.918390573078392
1,3,1,53,2,2,2,2,2,2,1,0.6120333333333333,0.13615816132018954,7903.0,10.308952660644293
1,2,2,54,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,10.819778284410283
1,3,1,53,0,0,0,0,0,0,0,0.42745757575757576,0.027335691651129652,14750.0,12.706847933442663
1,2,1,52,0,0,0,0,0,0,0,0.5181939393939394,0.03625061402072466,39396.0,12.706847933442663
1,3,1,56,2,0,0,0,0,0,1,0.6461571428571429,0.04656098693374013,20864.0,11.84939770159144
1,2,1,55,2,-2,-2,-2,-2,-2,1,-0.00375,-0.0,0.0,10.596634733096073
1,3,2,54,-2,-2,-2,-2,-2,-2,0,0.0010833333333333333,1.0,98652.0,12.793859310432293
1,2,2,59,2,2,2,2,2,0,1,0.30945,0.22216836322507674,13528.0,11.289781913656018
1,3,1,56,0,0,0,0,0,0,0,1.0230328767123287,0.0274499406813477,49000.0,13.500799813124575
1,1,1,63,0,0,0,0,0,0,0,0.8774,0.04432287313527341,30218.0,12.100712129872347
1,3,1,64,0,0,0,2,0,0,0,0.3456105263157895,0.0578686078031249,19700.0,12.154779351142624
1,3,2,57,-1,-1,-1,-1,-1,-1,0,0.0078,4.425641025641026,3826.0,10.819778284410283
1,1,1,56,0,0,0,0,0,0,0,0.16673478260869565,0.05040548645336254,9965.0,12.345834587905333
1,3,1,53,0,0,0,0,0,0,0,0.9542,0.0681198910081744,6046.0,9.903487552536127
1,2,2,56,0,0,0,0,0,0,0,0.9320384615384616,0.03301283373911608,30000.0,11.77528972943772
1,0,1,53,-2,-2,-2,-2,-2,-2,1,0.059333333333333335,13.728651685393258,24437.0,10.308952660644293
1,1,1,57,2,-2,-1,-1,-1,-2,0,0.0,0.0,1106.0,12.793859310432293
1,2,1,52,2,2,2,2,2,2,0,0.1542,0.1297016861219196,5600.0,11.512925464970229
1,3,2,55,0,0,0,0,0,0,0,1.07275,0.0357337062067894,34059.0,12.100712129872347
1,2,1,53,2,-1,2,-1,-1,-1,0,-0.0009380952380952381,0.0,8251.0,12.254862809699606
1,2,1,53,0,0,0,0,0,0,1,1.0076970588235294,0.036787433198002435,86604.0,12.736700896592344
1,1,1,52,0,0,-1,-1,-1,0,0,1.0596,0.07550018875047187,13560.0,9.903487552536127
1,2,1,52,-2,-2,-2,-2,-2,-2,0,0.0495,3.0202020202020203,11709.0,9.903487552536127
1,1,1,54,0,0,0,0,0,0,0,0.986502,0.037962416700625036,109915.0,13.122363377404328
1,1,1,53,-2,-2,-2,-2,-2,-2,0,0.0022944444444444444,5.768765133171913,15028.0,12.793859310432293
1,3,1,54,0,0,0,0,0,0,0,0.95444,0.044004861489459784,12300.0,10.819778284410283
1,2,1,54,-2,-2,-2,-2,-1,0,0,-5.660377358490566e-05,-0.0,176800.0,13.180632285528304
1,1,1,59,-1,-1,-1,-1,-1,-1,0,0.007419230769230769,0.3250388802488336,13487.0,12.468436909997665
1,3,1,50,2,2,0,-1,-1,-2,1,0.896975,0.0,24728.0,10.596634733096073
1,2,2,60,0,0,0,0,0,0,0,0.7858333333333334,0.059300106044538704,6304.0,10.308952660644293
1,1,1,55,2,3,3,2,2,2,1,0.41357916666666666,0.0,14600.0,12.388394202324129
1,1,2,55,2,2,2,2,0,0,1,0.626703125,0.04786955546136777,31985.0,12.676076274775909
1,3,3,61,3,2,2,0,0,0,0,0.12727142857142856,0.13469525199236726,5108.0,11.156250521031495
1,2,1,58,-1,2,2,-2,-2,-1,0,0.009385,0.08044752264251465,101997.0,12.206072645530174
1,1,1,51,-1,-1,-1,-1,-1,-1,0,0.007727777777777778,2.0258806613946803,27321.0,12.793859310432293
1,2,2,51,0,0,0,0,0,0,1,0.2337,0.05445987474228809,7060.0,11.608235644774552
1,3,1,52,2,2,2,2,0,0,1,0.9648125,0.06477942605428516,12313.0,11.289781913656018
1,1,1,52,2,-2,-2,-2,-2,-2,0,-0.00384,-0.0,1536.0,12.206072645530174
1,3,1,56,-1,-1,-1,-1,-1,-2,1,0.0039,1.0,1170.0,11.512925464970229
1,3,2,53,-1,-1,-1,-1,-1,-1,0,0.00494375,11.596713021491782,20827.0,11.982929094215963
1,1,1,55,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,11.84939770159144
1,2,1,55,0,0,0,0,0,0,0,0.23331333333333334,0.0364602680229734,16244.0,12.611537753638338
1,3,1,59,2,2,0,0,0,0,0,0.97008,0.0,7100.0,10.819778284410283
2,2,1,29,0,0,0,0,0,0,1,0.9979,0.03741857901593346,7725.0,10.819778284410283
2,1,1,29,0,0,0,0,0,0,0,1.01474,0.035831838697597415,9210.0,10.819778284410283
2,2,1,34,0,0,0,2,0,0,0,0.2268,0.2821869488536155,11200.0,10.819778284410283
2,2,1,38,0,0,-2,-2,-2,-2,1,1.028,0.0,0.0,10.819778284410283
2,1,2,29,-1,-1,-1,-1,-1,-1,0,0.013252380952380953,0.39094502335609055,35100.0,12.254862809699606
2,1,2,26,0,0,0,0,0,0,0,0.16161333333333333,0.07012622720897616,8100.0,11.918390573078392
2,2,1,29,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.154779351142624
2,1,2,26,2,0,0,2,2,2,1,0.4637125,0.05391271531390678,11500.0,11.289781913656018
2,1,2,28,0,0,0,0,-1,0,0,0.04864,1.1924342105263157,25875.0,11.512925464970229
2,2,2,27,0,0,0,0,0,-1,0,0.9427,0.06852657261058662,28555.0,9.903487552536127
2,1,2,29,-2,-2,-2,-2,-2,-2,0,0.019055,5.129493571241144,108305.0,12.89921982609012
2,2,2,28,0,0,0,0,0,0,0,0.50697,0.038641339724244037,27285.0,11.512925464970229
2,2,2,22,0,0,2,0,0,0,0,1.0009333333333332,0.0877181297455708,10912.0,10.308952660644293
2,2,1,26,0,0,0,0,2,2,0,0.5442533333333334,0.03039025943800681,15644.0,11.918390573078392
2,2,1,24,0,0,0,0,0,0,1,1.0464333333333333,0.03523078393272386,10753.0,11.002099841204238
2,3,2,26,0,0,0,0,0,0,0,0.6670285714285714,0.037629572517776065,13836.0,11.84939770159144
2,1,2,25,0,0,0,0,0,0,0,0.6710625,0.06130203967588712,32773.0,11.289781913656018
2,2,2,26,0,0,-2,-2,-1,0,0,0.7695,0.0,6033.0,12.206072645530174
2,1,2,28,-2,-2,-2,-2,-2,-2,0,0.01264390243902439,0.6705246913580247,7065.0,12.92391243868049
2,2,1,26,0,0,0,0,0,0,0,0.876,0.04664383561643835,10117.0,10.819778284410283
2,2,2,25,2,2,2,2,2,2,1,0.6799,0.0529489630828063,8100.0,10.819778284410283
2,2,2,26,2,2,0,0,2,2,1,0.06056,0.0,3750.0,11.512925464970229
2,2,2,24,0,-1,0,0,0,0,0,0.0828421052631579,6.772681067344346,132177.0,12.154779351142624
2,2,2,27,2,2,2,2,2,2,1,1.0054083333333332,0.04973103796964749,29545.0,11.695247021764184
2,1,2,22,0,0,0,0,0,0,0,0.84585,0.20689247502512265,10755.0,9.903487552536127
2,2,2,22,2,2,0,0,0,0,0,0.5516333333333333,0.09063991781980785,9074.0,10.308952660644293
2,3,2,22,2,2,0,0,0,2,1,0.81905,0.0,6600.0,9.903487552536127
2,2,2,22,0,0,0,0,0,0,1,0.76235,0.1032990096412409,6789.0,9.903487552536127
2,2,2,22,0,0,0,0,0,0,0,0.021775,0.6888633754305397,8400.0,11.289781913656018
2,2,2,23,-1,0,0,0,0,0,0,0.9797375,0.03846693629671213,13625.0,11.289781913656018
2,1,2,23,-1,-1,-1,-1,-1,-1,0,0.0686,0.7428571428571429,23119.0,10.819778284410283
2,1,2,23,2,2,2,0,0,0,1,1.05065,0.08447151763194213,17100.0,11.289781913656018
2,1,2,23,0,0,0,0,0,2,0,0.99186,0.044361099348698405,13300.0,10.819778284410283
2,2,2,24,-1,-1,-2,-1,-1,0,0,0.01188,0.0,64730.0,10.819778284410283
2,2,2,24,-1,-1,-1,-1,-1,-1,0,0.004825,3.616580310880829,36554.0,11.289781913656018
2,2,1,24,2,2,3,2,0,0,1,0.9621,0.16630287911859473,3200.0,9.903487552536127
2,3,2,24,0,0,0,-1,0,0,0,0.11987142857142857,0.23835061375283043,5390.0,11.156250521031495
2,2,2,23,0,0,0,-2,-2,-2,0,0.06684615384615385,0.11507479861910241,1000.0,11.77528972943772
2,2,2,21,2,2,3,2,0,0,1,0.6795,0.5746872700515084,9036.0,9.210340371976184
2,2,1,23,2,2,0,0,0,0,1,1.09732,0.018226223890934277,5126.0,10.819778284410283
2,1,2,23,0,0,2,0,0,0,0,0.19956,0.30066145520144316,7120.0,10.819778284410283
2,2,2,22,0,0,0,0,0,0,0,0.7545,0.09940357852882704,8863.0,9.903487552536127
2,1,2,22,-1,-1,-1,-1,-1,0,0,0.0225875,0.07360265633646929,7209.0,11.289781913656018
2,2,1,23,0,0,0,0,0,0,1,0.9993,0.045746308129976695,12714.0,11.156250521031495
2,2,2,22,2,-2,-2,-2,-2,-2,0,0.0,0.0,400.0,9.210340371976184
2,2,2,23,0,0,2,0,0,0,0,0.3293083333333333,0.10122225877470456,10657.0,11.695247021764184
2,2,2,23,0,0,0,2,0,0,0,0.75355,0.08400238869351735,6283.0,9.903487552536127
2,2,2,23,-1,0,0,2,2,2,0,0.0173,1.3895953757225434,8501.0,10.819778284410283
2,1,2,24,0,0,0,0,0,0,0,0.71365,0.08288376655223148,7694.0,9.903487552536127
2,2,2,23,0,0,0,0,0,0,0,0.98505,0.05075884472869398,11000.0,10.596634733096073
2,1,2,23,0,0,0,0,0,0,0,0.979575,0.032412015414848276,11784.0,11.289781913656018
2,2,2,24,2,2,2,2,2,-2,1,0.23485,0.0,2304.0,9.903487552536127
2,2,1,24,0,0,0,0,0,0,0,0.5082461538461538,0.04540501271340356,15901.0,11.77528972943772
2,2,1,24,-1,-1,0,-1,-1,-1,0,0.53309,0.14068918944268322,147254.0,11.512925464970229
2,2,2,24,0,0,0,0,0,0,0,0.7778166666666667,0.034937538837343844,20610.0,11.695247021764184
2,3,2,24,0,0,0,0,0,0,0,0.97316,0.03904804965267787,8417.0,10.819778284410283
2,2,2,24,0,0,0,0,0,0,0,0.9674789473684211,0.0489606736988701,32280.0,12.154779351142624
2,1,2,25,0,0,0,-1,-1,-2,0,0.41832,0.23905144387072097,18210.0,10.819778284410283
2,3,1,54,2,0,0,2,2,2,0,0.71905,0.16341005493359292,9371.0,9.903487552536127
2,1,2,23,2,-1,-1,-2,-2,-2,0,-0.01394,0.0,12058.0,10.819778284410283
2,1,2,23,0,0,0,2,2,2,0,0.30504,0.14424337791765016,9900.0,10.819778284410283
2,2,2,22,2,2,0,0,0,0,1,0.6627875,0.0,9868.0,11.289781913656018
2,3,2,22,2,0,0,0,-1,0,1,0.772,0.3238341968911917,34953.0,9.210340371976184
2,2,2,22,0,0,0,0,0,0,0,0.36586,0.07188542065270868,7692.0,10.819778284410283
2,2,2,22,0,0,0,0,0,0,1,1.0127,0.034758566209143874,13095.0,10.819778284410283
2,2,2,23,2,0,0,0,0,0,0,0.98882,0.040411803968366335,7905.0,10.819778284410283
2,2,2,22,2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,9.903487552536127
2,1,2,27,2,2,0,0,0,2,1,0.32235,0.04653327128897161,6806.0,11.002099841204238
2,2,2,23,-1,0,0,2,0,0,0,0.18202,0.16503680914185254,6153.0,10.819778284410283
2,2,2,23,0,0,0,0,0,0,1,0.95118,0.03751130175150865,23706.0,10.819778284410283
2,2,2,21,-1,-1,2,2,-2,-2,0,0.0195,2.0,780.0,9.903487552536127
2,2,2,23,0,0,3,2,0,0,1,0.7209,0.3467887363018449,6982.0,9.903487552536127
2,3,1,23,2,2,2,2,2,2,1,0.28565,0.14003150708909504,9777.0,11.289781913656018
2,3,2,24,0,-1,-1,2,2,-1,1,0.21802,2.065315108705623,52022.0,10.819778284410283
2,2,2,24,0,0,0,-2,-2,-2,0,0.22909166666666667,0.10912662325852097,60023.0,11.695247021764184
2,1,2,24,0,0,0,0,0,0,0,0.86438,0.05553113214095652,7450.0,10.819778284410283
2,1,2,24,2,2,0,0,0,0,1,1.0502454545454545,0.0,27748.0,11.608235644774552
2,2,2,24,2,2,2,0,0,0,0,0.8896666666666667,0.07493443237167478,7600.0,10.308952660644293
2,2,2,23,2,0,0,-1,0,0,1,0.014427272727272728,0.630119722747322,39807.0,11.608235644774552
2,2,2,23,0,0,2,0,0,0,0,0.78375,0.28657097288676237,5642.0,9.903487552536127
2,2,2,23,0,0,0,0,0,0,0,0.95308,0.04196919461115541,11020.0,10.819778284410283
2,1,2,24,0,0,2,0,0,0,1,0.96966,0.09281603861147206,27300.0,10.819778284410283
2,2,2,24,0,0,0,0,0,0,0,0.87276,0.05041477611256245,9980.0,10.819778284410283
2,2,2,22,2,0,0,0,0,0,0,1.02745,0.0681298360017519,6466.0,9.903487552536127
2,2,1,36,0,0,0,0,0,0,0,0.923485,0.04331959912721917,64001.0,12.206072645530174
2,1,2,24,-1,0,0,0,0,0,0,0.06636666666666667,1.0045203415369162,8096.0,10.308952660644293
2,3,1,23,0,0,0,0,0,0,0,0.8430153846153846,0.052312212570260606,18397.0,11.77528972943772
2,2,2,24,0,-1,-1,0,-1,-1,0,0.21305,1.8375968082609715,45266.0,9.903487552536127
2,1,2,23,-1,0,0,0,0,0,0,0.9682,0.07013013840115678,8662.0,9.903487552536127
2,2,1,23,0,0,0,0,2,2,0,0.9901333333333333,0.037537032049555615,11530.0,11.002099841204238
2,1,2,24,0,0,2,2,-2,-2,0,0.922,0.07230657989877079,2000.0,10.308952660644293
2,2,2,22,2,0,0,0,0,0,1,0.9329,0.05073784256976453,9253.0,10.308952660644293
2,2,2,24,0,0,0,0,0,0,0,0.46524166666666666,0.03582367586738075,14541.0,11.695247021764184
2,2,2,24,0,0,0,0,2,2,0,0.6789,0.0981980654981097,12702.0,10.308952660644293
2,1,2,24,0,0,0,0,0,0,0,0.8698,0.05518510002299379,8838.0,10.308952660644293
2,2,1,24,0,0,0,0,0,2,1,0.3975166666666667,0.07127583749109052,9400.0,11.002099841204238
2,2,2,25,0,0,0,0,0,0,1,0.91376,0.05471896340395727,10500.0,10.819778284410283
2,2,2,25,0,0,0,0,0,0,0,0.29783333333333334,0.13038612199216565,4898.0,10.308952660644293
2,1,2,25,-1,-1,-1,-1,-1,-1,0,0.018514814814814814,1.1178235647129426,29338.0,12.506177237980511
2,1,2,25,0,0,0,0,0,0,0,0.4455861111111111,0.03865071597334348,32191.0,12.793859310432293
2,3,2,26,0,0,0,0,0,0,0,0.06392222222222223,0.059586302798539895,86447.0,13.017002861746503
2,1,2,25,-1,2,-1,-1,-1,-1,0,0.1808,0.0,10365.0,10.819778284410283
2,3,2,25,0,0,0,0,0,0,0,0.54464,0.05284224441833137,7071.0,10.819778284410283
2,1,2,25,0,0,0,0,0,0,0,0.4842166666666667,0.034419853371424634,18000.0,11.695247021764184
2,1,2,26,2,2,2,2,0,0,1,0.1976,0.0,7575.0,10.596634733096073
2,2,1,24,0,0,0,0,0,0,0,0.44825,0.03641144131941678,15008.0,11.84939770159144
2,2,1,25,-2,-2,-2,-2,-2,-2,0,0.0,0.0,1257.0,12.206072645530174
2,2,2,25,-1,-1,0,0,0,0,0,0.013833333333333333,0.3614457831325301,150.0,10.308952660644293
2,2,2,25,0,0,0,0,0,-2,0,0.5164333333333333,0.09681791776931517,12779.0,10.308952660644293
2,1,2,25,2,2,2,2,2,0,1,0.9778333333333333,0.13635588886995056,12400.0,10.308952660644293
2,2,1,25,0,0,0,2,0,0,0,0.851,0.05875440658049354,8378.0,10.308952660644293
2,1,2,25,2,2,2,-1,-1,0,1,0.02480909090909091,1.5903261267863686,11431.0,11.608235644774552
2,1,2,24,2,2,2,2,2,0,0,0.6677,0.08986071589036992,15000.0,10.819778284410283
2,2,2,24,0,0,-1,0,0,0,0,1.0420461538461538,0.03055379209543354,146387.0,11.77528972943772
2,2,2,25,0,0,0,0,0,0,1,0.94862,0.04216651556998587,6753.0,10.819778284410283
2,1,2,25,0,0,0,0,0,0,0,0.58548,0.029320671357974084,60054.0,11.918390573078392
2,2,2,25,0,0,0,0,0,0,1,0.7006666666666667,0.09514747859181731,9500.0,10.308952660644293
2,2,2,23,0,0,0,0,0,0,0,0.30334,0.10041537548625305,5893.0,10.819778284410283
2,2,1,23,0,0,0,0,0,0,0,0.85245,0.8798169980644026,21131.0,9.903487552536127
2,2,2,24,0,0,2,0,0,0,0,0.2823,0.09240863096613224,15500.0,12.345834587905333
2,1,2,25,-2,-2,-2,-2,-2,-2,0,0.003517857142857143,0.5126903553299492,11181.0,12.542544882151386
2,2,2,24,0,0,0,0,0,0,0,0.11638,0.43907887953256575,7755.0,10.819778284410283
2,2,2,23,0,0,0,0,0,0,0,0.3456153846153846,0.1335410638771422,39002.0,11.77528972943772
2,1,2,25,2,-1,-1,-1,-1,-1,0,0.0,16.887505148573087,2577.0,9.903487552536127
2,3,1,26,0,0,0,0,0,0,0,0.8686125,0.03741599389831484,15771.0,11.289781913656018
2,1,2,24,0,0,0,0,0,0,0,0.84895,0.04138052888862713,22758.0,11.512925464970229
2,2,2,24,2,0,0,2,0,0,1,0.9927333333333334,0.04588901573657467,22995.0,11.407564949312402
2,1,2,24,-1,-1,-1,-1,-1,-1,0,0.022,9.143181818181818,6223.0,9.903487552536127
2,2,1,24,2,-1,-1,-1,-1,-1,1,0.010971428571428571,0.453125,4176.0,11.84939770159144
2,1,2,24,-1,-1,-1,-1,-1,-1,1,0.00194,1.0,3169.0,11.918390573078392
2,1,2,24,2,0,0,0,2,0,0,0.005557142857142857,1.2596401028277635,21980.0,11.84939770159144
2,2,2,24,2,0,0,0,0,0,0,0.46994,0.059369281184832104,7330.0,10.819778284410283
2,3,2,24,2,-2,-1,0,0,0,0,0.0,0.0,2777.0,10.308952660644293
2,2,2,22,-2,-2,-2,-2,-2,-2,0,0.0,0.0,2990.0,11.608235644774552
2,1,2,23,-1,-1,-2,-1,-1,-1,0,0.004075,0.0,2282.0,11.289781913656018
2,2,1,23,0,0,0,0,2,0,1,0.7236666666666667,0.07692307692307693,7655.0,10.308952660644293
2,2,2,23,0,0,0,-2,-1,0,0,0.31244444444444447,0.17780938833570412,7727.0,11.407564949312402
2,2,2,25,0,0,0,0,0,0,0,0.59795,0.04180951584580651,15000.0,11.289781913656018
2,2,2,25,3,2,2,2,2,2,1,0.30316666666666664,0.16492578339747113,5134.0,10.308952660644293
2,1,2,24,0,0,0,2,0,0,0,0.96675,0.07318334626325317,12115.0,9.903487552536127
2,2,1,24,0,0,0,0,0,0,0,0.12466666666666666,0.29411764705882354,4361.0,10.308952660644293
2,1,2,24,2,2,0,0,0,0,0,0.028175,0.0,13032.0,11.289781913656018
2,2,2,23,0,0,0,0,-1,-1,0,0.9779444444444444,0.06407998636596035,75165.0,11.407564949312402
2,2,2,25,0,0,0,0,0,0,0,0.9379,0.04264846998613925,8240.0,10.819778284410283
2,1,2,22,2,0,0,0,0,2,1,0.6859,0.11299023181221753,7511.0,9.903487552536127
2,2,2,22,0,0,0,0,0,0,0,0.6488,0.19759556103575832,5226.0,9.210340371976184
2,3,2,23,0,0,0,0,0,0,0,0.8363625,0.03663184324978702,10764.0,11.289781913656018
2,2,2,25,0,0,0,0,0,0,1,1.2655333333333334,0.04110256545330032,88739.0,11.002099841204238
2,1,2,25,0,0,0,0,0,0,0,1.00102,0.035044254860042756,9730.0,10.819778284410283
2,3,2,22,0,0,0,0,0,0,0,1.0045333333333333,0.04429917706397664,5685.0,10.308952660644293
2,2,2,23,2,2,2,2,2,2,0,1.1349333333333333,0.0,17966.0,10.308952660644293
2,1,2,24,0,0,0,0,0,0,0,0.6632,0.30156815440289503,9000.0,9.210340371976184
2,1,2,26,-1,-1,-2,-2,-1,0,0,0.10104,0.0,16400.0,10.819778284410283
2,1,2,24,0,0,-2,-2,-1,0,0,0.03847241379310345,0.0,4050.0,12.577636201962656
2,1,1,24,0,0,0,0,0,0,0,0.10376,2.5447185813415576,35555.0,11.512925464970229
2,3,1,26,2,2,2,2,2,0,1,0.845275,0.05027949483895774,8000.0,10.596634733096073
2,2,2,26,2,0,0,0,0,0,1,1.0041153846153845,0.04596468380127935,27242.0,11.77528972943772
2,2,1,26,0,0,0,0,0,0,0,0.01962,1.529051987767584,8908.0,11.512925464970229
2,1,2,27,-2,-2,-2,-2,-2,-2,0,0.0,0.0,300.0,12.793859310432293
2,1,2,23,0,0,0,0,0,0,0,0.7163,0.0431510413361593,14891.0,11.608235644774552
2,2,2,23,0,0,0,0,0,0,0,0.39171333333333336,0.04619024116275507,14588.0,11.918390573078392
2,1,2,23,-1,-1,-1,-1,-1,-1,0,0.04802,1.0008329862557268,33605.0,11.512925464970229
2,1,2,23,2,2,0,0,0,0,1,1.01276,0.0,7949.0,10.819778284410283
2,2,2,22,0,0,0,0,-2,-2,0,1.0036,0.04184934236747708,3900.0,10.819778284410283
2,2,1,22,0,0,0,0,0,0,0,0.95436,0.044134288947566956,8806.0,10.819778284410283
2,2,2,23,0,0,0,0,0,0,1,0.8068833333333333,0.10327804515316134,16888.0,11.002099841204238
2,2,2,23,0,0,0,0,2,2,0,0.466325,0.10722135849461213,30000.0,10.596634733096073
2,3,1,25,2,2,0,0,0,0,1,1.02486,0.0,8513.0,10.819778284410283
2,3,2,25,0,0,0,0,0,0,0,0.999825,0.03750656364863851,15510.0,11.289781913656018
2,2,1,24,0,0,0,-1,0,0,0,0.40346,0.0743568135626828,20304.0,10.819778284410283
2,2,2,22,-1,-1,2,0,0,2,0,0.3646,1.0970927043335161,12870.0,9.210340371976184
